Id;;$;;Tweet;;$;;following;;$;;followers;;$;;actions;;$;;is_retweet;;$;;Type;;$;;URLCounted;;$;;HashtagCounted;;$;;MensionCounted;;$;;averageHashtag;;$;;averageURL;;$;;wordsCounted;;$;;SpamWordsCounted
0.0;;$;;0.0;;$;;0.0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;2;;$;;1
0.0;;$;;0.0;;$;;0.0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;7;;$;;0
0.0;;$;;0.0;;$;;0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;21;;$;;1
0.0;;$;;0.0;;$;;0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;9;;$;;0
0.0;;$;;0.0;;$;;0.0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;1;;$;;0.0;;$;;0.0;;$;;8;;$;;0
456.0;;$;;821.0;;$;;5797.0;;$;;1.0;;$;;Spam;;$;;0;;$;;1;;$;;0;;$;;0.05;;$;;0.0;;$;;20;;$;;1
14242.0;;$;;13235.0;;$;;28238.0;;$;;0.0;;$;;Spam;;$;;0;;$;;2;;$;;0;;$;;0.16666666666666666;;$;;0.0;;$;;12;;$;;0
7155.0;;$;;16929.0;;$;;33170.0;;$;;0.0;;$;;Spam;;$;;1;;$;;0;;$;;0;;$;;0.0;;$;;0.1111111111111111;;$;;9;;$;;2
0.0;;$;;0.0;;$;;0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;5;;$;;0
2651.0;;$;;2703.0;;$;;3775.0;;$;;1.0;;$;;Spam;;$;;1;;$;;0;;$;;0;;$;;0.0;;$;;0.058823529411764705;;$;;17;;$;;2
0.0;;$;;195000.0;;$;;0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;19;;$;;0
0.0;;$;;2580000.0;;$;;0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;1;;$;;0
0.0;;$;;0.0;;$;;0;;$;;1.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;12;;$;;0
0.0;;$;;0.0;;$;;0.0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;21;;$;;1
0.0;;$;;0.0;;$;;0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;20;;$;;0
0.0;;$;;0.0;;$;;0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;7;;$;;0
0.0;;$;;0.0;;$;;0.0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;1;;$;;0
0.0;;$;;0.0;;$;;0.0;;$;;0.0;;$;;Quality;;$;;0;;$;;1;;$;;1;;$;;0.125;;$;;0.0;;$;;8;;$;;0
0.0;;$;;0.0;;$;;2.0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;7;;$;;0
4779.0;;$;;1565.0;;$;;1173.0;;$;;0.0;;$;;Spam;;$;;1;;$;;0;;$;;0;;$;;0.0;;$;;0.08333333333333333;;$;;12;;$;;2
0.0;;$;;100.0;;$;;2028.0;;$;;1.0;;$;;Spam;;$;;0;;$;;0;;$;;1;;$;;0.0;;$;;0.0;;$;;25;;$;;0
8606.0;;$;;12299.0;;$;;22201.0;;$;;0.0;;$;;Spam;;$;;0;;$;;1;;$;;0;;$;;0.1;;$;;0.0;;$;;10;;$;;1
0.0;;$;;0.0;;$;;4.0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;1;;$;;0.0;;$;;0.0;;$;;18;;$;;0
547.0;;$;;471.0;;$;;4840.0;;$;;1.0;;$;;Spam;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;22;;$;;0
10.0;;$;;4.0;;$;;1266.0;;$;;0.0;;$;;Spam;;$;;2;;$;;3;;$;;0;;$;;0.1875;;$;;0.125;;$;;16;;$;;1
0.0;;$;;1.0;;$;;4.0;;$;;0.0;;$;;Spam;;$;;0;;$;;1;;$;;0;;$;;0.1;;$;;0.0;;$;;10;;$;;0
739.0;;$;;801.0;;$;;5451.0;;$;;0.0;;$;;Spam;;$;;1;;$;;0;;$;;0;;$;;0.0;;$;;0.1111111111111111;;$;;9;;$;;2
7121.0;;$;;16705.0;;$;;17951.0;;$;;0.0;;$;;Spam;;$;;2;;$;;0;;$;;0;;$;;0.0;;$;;0.2857142857142857;;$;;7;;$;;2
6789.0;;$;;59612.0;;$;;49649.0;;$;;0.0;;$;;Spam;;$;;1;;$;;0;;$;;0;;$;;0.0;;$;;0.1;;$;;10;;$;;2
5171.0;;$;;25363.0;;$;;42960.0;;$;;0.0;;$;;Spam;;$;;1;;$;;1;;$;;0;;$;;0.125;;$;;0.125;;$;;8;;$;;2
3274.0;;$;;13160.0;;$;;15861.0;;$;;0.0;;$;;Spam;;$;;0;;$;;1;;$;;0;;$;;0.08333333333333333;;$;;0.0;;$;;12;;$;;0
0.0;;$;;0.0;;$;;0;;$;;1.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;3;;$;;0
0.0;;$;;0.0;;$;;0;;$;;0.0;;$;;Quality;;$;;1;;$;;0;;$;;0;;$;;0.0;;$;;0.2;;$;;5;;$;;0
7302.0;;$;;16504.0;;$;;2488.0;;$;;0.0;;$;;Spam;;$;;2;;$;;2;;$;;0;;$;;0.3333333333333333;;$;;0.3333333333333333;;$;;6;;$;;2
997.0;;$;;1057.0;;$;;1790.0;;$;;1.0;;$;;Spam;;$;;0;;$;;1;;$;;0;;$;;0.1111111111111111;;$;;0.0;;$;;9;;$;;0
0.0;;$;;0.0;;$;;0.0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;6;;$;;0
3135.0;;$;;2695.0;;$;;2330.0;;$;;1.0;;$;;Spam;;$;;2;;$;;0;;$;;0;;$;;0.0;;$;;0.18181818181818182;;$;;11;;$;;2
121.0;;$;;70.0;;$;;303.0;;$;;0.0;;$;;Spam;;$;;0;;$;;2;;$;;0;;$;;0.2857142857142857;;$;;0.0;;$;;7;;$;;0
0.0;;$;;0.0;;$;;0.0;;$;;0.0;;$;;Quality;;$;;0;;$;;1;;$;;1;;$;;0.125;;$;;0.0;;$;;8;;$;;0
0.0;;$;;0.0;;$;;45.0;;$;;0.0;;$;;Quality;;$;;0;;$;;1;;$;;0;;$;;0.1;;$;;0.0;;$;;10;;$;;1
12600.0;;$;;18300.0;;$;;0;;$;;0.0;;$;;Quality;;$;;0;;$;;3;;$;;0;;$;;0.23076923076923078;;$;;0.0;;$;;13;;$;;1
16200.0;;$;;23200.0;;$;;1457.0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;22;;$;;0
0.0;;$;;22200.0;;$;;20.0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;17;;$;;0
13700.0;;$;;73900.0;;$;;316.0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;20;;$;;1
0.0;;$;;0.0;;$;;0.0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;3;;$;;0
4745.0;;$;;2287.0;;$;;722.0;;$;;0.0;;$;;Spam;;$;;1;;$;;0;;$;;0;;$;;0.0;;$;;0.06666666666666667;;$;;15;;$;;3
8228.0;;$;;11787.0;;$;;4757.0;;$;;0.0;;$;;Spam;;$;;0;;$;;1;;$;;0;;$;;0.1;;$;;0.0;;$;;10;;$;;2
550.0;;$;;463.0;;$;;2539.0;;$;;1.0;;$;;Spam;;$;;1;;$;;1;;$;;1;;$;;0.07692307692307693;;$;;0.07692307692307693;;$;;13;;$;;3
0.0;;$;;0.0;;$;;0.0;;$;;0.0;;$;;Quality;;$;;1;;$;;0;;$;;0;;$;;0.0;;$;;0.16666666666666666;;$;;6;;$;;0
13400.0;;$;;12871.0;;$;;10960.0;;$;;0.0;;$;;Spam;;$;;1;;$;;2;;$;;0;;$;;0.1;;$;;0.05;;$;;20;;$;;1
6498.0;;$;;7242.0;;$;;16920.0;;$;;0.0;;$;;Spam;;$;;2;;$;;0;;$;;0;;$;;0.0;;$;;0.16666666666666666;;$;;12;;$;;3
45.0;;$;;59.0;;$;;52.0;;$;;1.0;;$;;Spam;;$;;1;;$;;0;;$;;0;;$;;0.0;;$;;0.09090909090909091;;$;;11;;$;;1
0.0;;$;;0.0;;$;;13.0;;$;;0.0;;$;;Quality;;$;;0;;$;;2;;$;;2;;$;;0.125;;$;;0.0;;$;;16;;$;;2
0.0;;$;;190000.0;;$;;441.0;;$;;0.0;;$;;Quality;;$;;1;;$;;0;;$;;0;;$;;0.0;;$;;0.0625;;$;;16;;$;;0
8090.0;;$;;16165.0;;$;;15149.0;;$;;0.0;;$;;Spam;;$;;2;;$;;0;;$;;0;;$;;0.0;;$;;0.16666666666666666;;$;;12;;$;;3
0.0;;$;;1.0;;$;;875.0;;$;;0.0;;$;;Spam;;$;;2;;$;;0;;$;;0;;$;;0.0;;$;;0.16666666666666666;;$;;12;;$;;3
6634.0;;$;;16635.0;;$;;17664.0;;$;;0.0;;$;;Spam;;$;;2;;$;;0;;$;;0;;$;;0.0;;$;;0.14285714285714285;;$;;14;;$;;2
0.0;;$;;0.0;;$;;0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;1;;$;;0.0;;$;;0.0;;$;;17;;$;;0
7560.0;;$;;16053.0;;$;;14449.0;;$;;0.0;;$;;Spam;;$;;2;;$;;0;;$;;0;;$;;0.0;;$;;0.18181818181818182;;$;;11;;$;;3
15000.0;;$;;23200.0;;$;;0;;$;;0.0;;$;;Quality;;$;;1;;$;;0;;$;;0;;$;;0.0;;$;;0.05263157894736842;;$;;19;;$;;0
0.0;;$;;0.0;;$;;0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;13;;$;;0
0.0;;$;;0.0;;$;;0.0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;1;;$;;0.0;;$;;0.0;;$;;20;;$;;1
246.0;;$;;2539.0;;$;;156730.0;;$;;0.0;;$;;Spam;;$;;2;;$;;0;;$;;0;;$;;0.0;;$;;0.0425531914893617;;$;;47;;$;;1
0.0;;$;;0.0;;$;;0.0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;15;;$;;0
0.0;;$;;0.0;;$;;23.0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;11;;$;;0
0.0;;$;;0.0;;$;;0;;$;;0.0;;$;;Quality;;$;;0;;$;;2;;$;;1;;$;;0.1111111111111111;;$;;0.0;;$;;18;;$;;0
4288.0;;$;;4027.0;;$;;1421.0;;$;;0.0;;$;;Spam;;$;;1;;$;;1;;$;;0;;$;;0.0625;;$;;0.0625;;$;;16;;$;;1
0.0;;$;;0.0;;$;;0;;$;;1.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;5;;$;;0
2970.0;;$;;2150.0;;$;;376.0;;$;;0.0;;$;;Spam;;$;;2;;$;;0;;$;;0;;$;;0.0;;$;;0.10526315789473684;;$;;19;;$;;2
74.0;;$;;173.0;;$;;8976.0;;$;;1.0;;$;;Spam;;$;;0;;$;;1;;$;;0;;$;;0.1;;$;;0.0;;$;;10;;$;;1
0.0;;$;;554000.0;;$;;0;;$;;0.0;;$;;Quality;;$;;0;;$;;1;;$;;1;;$;;0.08333333333333333;;$;;0.0;;$;;12;;$;;1
0.0;;$;;0.0;;$;;46.0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;11;;$;;0
0.0;;$;;0.0;;$;;0.0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;1;;$;;0.0;;$;;0.0;;$;;20;;$;;1
0.0;;$;;1.0;;$;;69.0;;$;;0.0;;$;;Spam;;$;;2;;$;;1;;$;;0;;$;;0.07692307692307693;;$;;0.15384615384615385;;$;;13;;$;;1
0.0;;$;;0.0;;$;;2.0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;2;;$;;0.0;;$;;0.0;;$;;16;;$;;1
0.0;;$;;0.0;;$;;0.0;;$;;0.0;;$;;Quality;;$;;1;;$;;0;;$;;0;;$;;0.0;;$;;0.2;;$;;5;;$;;1
0.0;;$;;745000.0;;$;;0;;$;;0.0;;$;;Quality;;$;;1;;$;;1;;$;;0;;$;;0.05263157894736842;;$;;0.05263157894736842;;$;;19;;$;;1
0.0;;$;;0.0;;$;;0;;$;;1.0;;$;;Quality;;$;;0;;$;;1;;$;;0;;$;;0.07692307692307693;;$;;0.0;;$;;13;;$;;0
8989.0;;$;;16341.0;;$;;17179.0;;$;;0.0;;$;;Spam;;$;;1;;$;;1;;$;;0;;$;;0.07692307692307693;;$;;0.07692307692307693;;$;;13;;$;;2
3055.0;;$;;2189.0;;$;;4264.0;;$;;1.0;;$;;Spam;;$;;0;;$;;1;;$;;0;;$;;0.08333333333333333;;$;;0.0;;$;;12;;$;;0
8786.0;;$;;20021.0;;$;;23393.0;;$;;0.0;;$;;Spam;;$;;2;;$;;0;;$;;0;;$;;0.0;;$;;0.2222222222222222;;$;;9;;$;;3
4665.0;;$;;2284.0;;$;;1624.0;;$;;0.0;;$;;Spam;;$;;1;;$;;0;;$;;0;;$;;0.0;;$;;0.0625;;$;;16;;$;;3
0.0;;$;;206000.0;;$;;53.0;;$;;0.0;;$;;Quality;;$;;1;;$;;0;;$;;0;;$;;0.0;;$;;0.125;;$;;8;;$;;0
795.0;;$;;938.0;;$;;6188.0;;$;;0.0;;$;;Spam;;$;;1;;$;;0;;$;;0;;$;;0.0;;$;;0.05263157894736842;;$;;19;;$;;1
10008.0;;$;;24989.0;;$;;37511.0;;$;;0.0;;$;;Spam;;$;;1;;$;;1;;$;;0;;$;;0.1111111111111111;;$;;0.1111111111111111;;$;;9;;$;;2
4307.0;;$;;3383.0;;$;;17309.0;;$;;0.0;;$;;Spam;;$;;1;;$;;0;;$;;0;;$;;0.0;;$;;0.06666666666666667;;$;;15;;$;;1
0.0;;$;;0.0;;$;;0.0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;14;;$;;0
0.0;;$;;14900.0;;$;;0;;$;;0.0;;$;;Quality;;$;;0;;$;;3;;$;;3;;$;;0.2;;$;;0.0;;$;;15;;$;;1
605.0;;$;;316.0;;$;;12137.0;;$;;1.0;;$;;Spam;;$;;0;;$;;2;;$;;0;;$;;0.15384615384615385;;$;;0.0;;$;;13;;$;;2
0.0;;$;;0.0;;$;;0.0;;$;;0.0;;$;;Quality;;$;;0;;$;;1;;$;;0;;$;;0.058823529411764705;;$;;0.0;;$;;17;;$;;1
0.0;;$;;0.0;;$;;0.0;;$;;0.0;;$;;Quality;;$;;1;;$;;0;;$;;1;;$;;0.0;;$;;0.1;;$;;10;;$;;1
9294.0;;$;;8515.0;;$;;1132.0;;$;;0.0;;$;;Spam;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;36;;$;;0
1287.0;;$;;411.0;;$;;741.0;;$;;1.0;;$;;Spam;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;7;;$;;2
983.0;;$;;493.0;;$;;221.0;;$;;0.0;;$;;Spam;;$;;1;;$;;0;;$;;0;;$;;0.0;;$;;0.1;;$;;10;;$;;2
0.0;;$;;0.0;;$;;0.0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;10;;$;;0
806.0;;$;;739.0;;$;;1232.0;;$;;1.0;;$;;Spam;;$;;1;;$;;1;;$;;0;;$;;0.05263157894736842;;$;;0.05263157894736842;;$;;19;;$;;3
9993.0;;$;;13660.0;;$;;7858.0;;$;;0.0;;$;;Spam;;$;;0;;$;;2;;$;;0;;$;;0.09523809523809523;;$;;0.0;;$;;21;;$;;1
815.0;;$;;424.0;;$;;868.0;;$;;0.0;;$;;Spam;;$;;1;;$;;1;;$;;0;;$;;0.2;;$;;0.2;;$;;5;;$;;1
655.0;;$;;447.0;;$;;1004.0;;$;;1.0;;$;;Spam;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;11;;$;;0
0.0;;$;;0.0;;$;;0.0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;5;;$;;0
4265.0;;$;;3013.0;;$;;28084.0;;$;;0.0;;$;;Spam;;$;;2;;$;;0;;$;;0;;$;;0.0;;$;;0.15384615384615385;;$;;13;;$;;2
0.0;;$;;0.0;;$;;0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;2;;$;;0
0.0;;$;;0.0;;$;;0;;$;;0.0;;$;;Quality;;$;;1;;$;;0;;$;;0;;$;;0.0;;$;;0.3333333333333333;;$;;3;;$;;0
1.0;;$;;21.0;;$;;2593.0;;$;;0.0;;$;;Spam;;$;;2;;$;;0;;$;;0;;$;;0.0;;$;;0.16666666666666666;;$;;12;;$;;2
0.0;;$;;0.0;;$;;21.0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;2;;$;;1
0;;$;;0.0;;$;;0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;1;;$;;0.0;;$;;0.0;;$;;4;;$;;0
1128.0;;$;;868.0;;$;;2259.0;;$;;1.0;;$;;Spam;;$;;2;;$;;0;;$;;1;;$;;0.0;;$;;0.125;;$;;16;;$;;3
0.0;;$;;0.0;;$;;0.0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;14;;$;;2
0.0;;$;;0.0;;$;;0.0;;$;;0.0;;$;;Quality;;$;;1;;$;;0;;$;;0;;$;;0.0;;$;;0.16666666666666666;;$;;6;;$;;1
0.0;;$;;0.0;;$;;0;;$;;0.0;;$;;Quality;;$;;0;;$;;1;;$;;1;;$;;0.05555555555555555;;$;;0.0;;$;;18;;$;;0
0.0;;$;;0.0;;$;;0.0;;$;;0.0;;$;;Quality;;$;;1;;$;;0;;$;;0;;$;;0.0;;$;;0.06666666666666667;;$;;15;;$;;0
2950.0;;$;;462.0;;$;;1222.0;;$;;0.0;;$;;Spam;;$;;2;;$;;2;;$;;0;;$;;0.13333333333333333;;$;;0.13333333333333333;;$;;15;;$;;3
0.0;;$;;236000.0;;$;;0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;18;;$;;0
54.0;;$;;83.0;;$;;527.0;;$;;1.0;;$;;Spam;;$;;1;;$;;2;;$;;1;;$;;0.4;;$;;0.2;;$;;5;;$;;2
0.0;;$;;0.0;;$;;0.0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;1;;$;;0.0;;$;;0.0;;$;;8;;$;;1
802.0;;$;;447.0;;$;;951.0;;$;;1.0;;$;;Spam;;$;;1;;$;;1;;$;;3;;$;;0.06666666666666667;;$;;0.06666666666666667;;$;;15;;$;;1
3321.0;;$;;561.0;;$;;181.0;;$;;0.0;;$;;Spam;;$;;0;;$;;3;;$;;0;;$;;0.14285714285714285;;$;;0.0;;$;;21;;$;;0
0.0;;$;;0.0;;$;;0.0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;2;;$;;0.0;;$;;0.0;;$;;24;;$;;0
6575.0;;$;;17114.0;;$;;39440.0;;$;;0.0;;$;;Spam;;$;;2;;$;;0;;$;;0;;$;;0.0;;$;;0.18181818181818182;;$;;11;;$;;2
0.0;;$;;0.0;;$;;0.0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;4;;$;;0
1552.0;;$;;1624.0;;$;;2352.0;;$;;1.0;;$;;Spam;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;28;;$;;0
0.0;;$;;0.0;;$;;0.0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;13;;$;;0
0.0;;$;;198000.0;;$;;0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;15;;$;;1
606.0;;$;;368.0;;$;;13813.0;;$;;1.0;;$;;Spam;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;14;;$;;2
1.0;;$;;17.0;;$;;1573.0;;$;;0.0;;$;;Spam;;$;;2;;$;;0;;$;;0;;$;;0.0;;$;;0.18181818181818182;;$;;11;;$;;4
10358.0;;$;;11451.0;;$;;11044.0;;$;;0.0;;$;;Spam;;$;;0;;$;;1;;$;;0;;$;;0.125;;$;;0.0;;$;;8;;$;;0
0.0;;$;;0.0;;$;;7.0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;10;;$;;0
297000.0;;$;;105000000.0;;$;;0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;2;;$;;0
0.0;;$;;0.0;;$;;0;;$;;1.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;1;;$;;0
0.0;;$;;0.0;;$;;0.0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;18;;$;;1
248.0;;$;;2571.0;;$;;159953.0;;$;;1.0;;$;;Spam;;$;;1;;$;;0;;$;;0;;$;;0.0;;$;;0.02702702702702703;;$;;37;;$;;2
0.0;;$;;0.0;;$;;0.0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;11;;$;;0
0.0;;$;;0.0;;$;;0;;$;;0.0;;$;;Quality;;$;;0;;$;;1;;$;;1;;$;;0.05263157894736842;;$;;0.0;;$;;19;;$;;0
0.0;;$;;0.0;;$;;35.0;;$;;0.0;;$;;Quality;;$;;0;;$;;2;;$;;0;;$;;0.18181818181818182;;$;;0.0;;$;;11;;$;;0
570.0;;$;;873.0;;$;;3536.0;;$;;1.0;;$;;Spam;;$;;1;;$;;1;;$;;0;;$;;0.5;;$;;0.5;;$;;2;;$;;1
1722.0;;$;;1616.0;;$;;8550.0;;$;;0.0;;$;;Spam;;$;;1;;$;;4;;$;;0;;$;;0.2222222222222222;;$;;0.05555555555555555;;$;;18;;$;;2
0.0;;$;;4420000.0;;$;;68.0;;$;;0.0;;$;;Quality;;$;;0;;$;;0;;$;;0;;$;;0.0;;$;;0.0;;$;;15;;$;;0
3881.0;;$;;11502.0;;$;;13330.0;;$;;0.0;;$;;Spam;;$;;0;;$;;1;;$;;0;;$;;0.1111111111111111;;$;;0.0;;$;;9;;$;;0
1328.0;;$;;1908.0;;$;;6426.0;;$;;1.0;;$;;Spam;;$;;1;;$;;2;;$;;0;;$;;0.14285714285714285;;$;;0.07142857142857142;;$;;14;;$;;2
